task_id,order_id,warehouse_id,order_lat,order_lon,pickup_ready_at,created_at,delivery_deadline_at,total_mass_kg
2,174,3,55.889789,37.888296,2026-06-07T02:16:44.223974+03:00,2026-06-07T02:12:04.392737+03:00,2026-06-07T02:38:51.347680+03:00,5.56
2,175,3,55.898463,37.880604,2026-06-07T04:31:36.877800+03:00,2026-06-07T04:20:11.876207+03:00,2026-06-07T05:01:05.806629+03:00,5.08
2,176,3,55.874791,37.862641,2026-06-07T02:48:32.957897+03:00,2026-06-07T02:33:50.145456+03:00,2026-06-07T03:11:56.744146+03:00,5.64
2,177,3,55.879173,37.869107,2026-06-07T07:10:22.463024+03:00,2026-06-07T07:00:03.099264+03:00,2026-06-07T07:34:15.465329+03:00,7.52
2,178,3,55.896153,37.854832,2026-06-07T04:30:15.667443+03:00,2026-06-07T04:21:22.993979+03:00,2026-06-07T04:56:12.921093+03:00,3.01
2,179,3,55.875997,37.878228,2026-06-07T07:36:34.778064+03:00,2026-06-07T07:23:27.585586+03:00,2026-06-07T08:06:20.392988+03:00,6.09
2,180,3,55.861697,37.872288,2026-06-07T03:59:10.145351+03:00,2026-06-07T03:50:41.499771+03:00,2026-06-07T04:20:48.694693+03:00,5.34
3,181,1,55.68148,37.447816,2026-06-07T01:57:50.630665+03:00,2026-06-07T01:45:03.070333+03:00,2026-06-07T02:26:18.606812+03:00,1.76
3,182,1,55.674553,37.467421,2026-06-07T06:35:52.517252+03:00,2026-06-07T06:22:48.312068+03:00,2026-06-07T06:56:23.814438+03:00,6.31
3,183,1,55.676068,37.464014,2026-06-07T08:04:38.619425+03:00,2026-06-07T07:59:19.954032+03:00,2026-06-07T08:25:20.235390+03:00,3.67
3,184,1,55.668696,37.490158,2026-06-07T07:54:37.790249+03:00,2026-06-07T07:50:47.648991+03:00,2026-06-07T08:15:08.868610+03:00,6.43
3,185,1,55.670372,37.475677,2026-06-07T05:22:47.982066+03:00,2026-06-07T05:18:27.453808+03:00,2026-06-07T05:50:57.451394+03:00,1.82
3,186,1,55.671336,37.451562,2026-06-07T04:11:36.102393+03:00,2026-06-07T04:00:22.065094+03:00,2026-06-07T04:37:46.875638+03:00,7.94
3,187,1,55.672084,37.427871,2026-06-07T00:57:25.780879+03:00,2026-06-07T00:45:41.733704+03:00,2026-06-07T01:27:10.379171+03:00,2.89
3,188,1,55.679136,37.451174,2026-06-07T00:35:44.902041+03:00,2026-06-07T00:24:40.871651+03:00,2026-06-07T00:58:38.104920+03:00,6.41
3,189,1,55.657512,37.481959,2026-06-07T03:26:51.493635+03:00,2026-06-07T03:19:59.980744+03:00,2026-06-07T03:54:05.715350+03:00,6.51
3,190,1,55.667519,37.482929,2026-06-07T01:22:37.499968+03:00,2026-06-07T01:09:04.570447+03:00,2026-06-07T01:42:40.922822+03:00,1.65
3,191,1,55.679357,37.487007,2026-06-07T00:28:21.218016+03:00,2026-06-07T00:25:20.844520+03:00,2026-06-07T00:52:09.187011+03:00,6.31
3,192,1,55.673766,37.466774,2026-06-07T06:40:07.027353+03:00,2026-06-07T06:35:06.066742+03:00,2026-06-07T07:00:43.957418+03:00,6.96
3,193,1,55.669917,37.435678,2026-06-07T06:37:19.740900+03:00,2026-06-07T06:33:12.956524+03:00,2026-06-07T07:00:40.098702+03:00,6.03
3,194,1,55.66861,37.467726,2026-06-07T04:14:00.535317+03:00,2026-06-07T04:02:00.343806+03:00,2026-06-07T04:38:07.223878+03:00,3.26
3,195,1,55.679177,37.469839,2026-06-07T06:05:08.550795+03:00,2026-06-07T06:00:42.935344+03:00,2026-06-07T06:25:05.299146+03:00,1.82
3,196,1,55.670868,37.470681,2026-06-07T03:26:10.070445+03:00,2026-06-07T03:11:16.990756+03:00,2026-06-07T03:46:40.629875+03:00,5.4
3,197,1,55.680706,37.453559,2026-06-07T07:14:44.853798+03:00,2026-06-07T07:00:02.424933+03:00,2026-06-07T07:43:20.940711+03:00,1.94
3,198,1,55.670276,37.462668,2026-06-07T02:30:34.609245+03:00,2026-06-07T02:18:45.607151+03:00,2026-06-07T02:55:48.446875+03:00,4.63
3,199,1,55.656318,37.459453,2026-06-07T00:16:21.050211+03:00,2026-06-07T00:12:45.439632+03:00,2026-06-07T00:41:58.078790+03:00,4.15
3,200,1,55.677274,37.458511,2026-06-07T06:16:42.977449+03:00,2026-06-07T06:03:47.817180+03:00,2026-06-07T06:41:53.384674+03:00,3.39
3,201,1,55.673571,37.456866,2026-06-07T02:40:50.937514+03:00,2026-06-07T02:31:04.789015+03:00,2026-06-07T03:07:17.528086+03:00,1.0
3,202,1,55.674431,37.467585,2026-06-07T07:20:07.260484+03:00,2026-06-07T07:09:21.931134+03:00,2026-06-07T07:41:00.754316+03:00,7.18
3,203,1,55.675992,37.449016,2026-06-07T07:32:46.438401+03:00,2026-06-07T07:29:03.607983+03:00,2026-06-07T07:54:08.456062+03:00,4.89
3,204,1,55.670429,37.46423,2026-06-07T01:46:57.250952+03:00,2026-06-07T01:42:45.857933+03:00,2026-06-07T02:08:13.861157+03:00,3.67
3,205,1,55.677378,37.472238,2026-06-07T06:59:46.804310+03:00,2026-06-07T06:52:56.118323+03:00,2026-06-07T07:22:44.905043+03:00,0.91
3,206,1,55.682422,37.466249,2026-06-07T04:58:29.850953+03:00,2026-06-07T04:53:01.969939+03:00,2026-06-07T05:27:16.172152+03:00,7.47
3,207,1,55.675812,37.470689,2026-06-07T01:05:47.491283+03:00,2026-06-07T00:55:21.401418+03:00,2026-06-07T01:26:07.990799+03:00,6.89
3,208,1,55.659028,37.48037,2026-06-07T04:27:28.150766+03:00,2026-06-07T04:12:30.543174+03:00,2026-06-07T04:46:57.306334+03:00,3.51
3,209,1,55.672094,37.479846,2026-06-07T04:49:34.053100+03:00,2026-06-07T04:36:53.595605+03:00,2026-06-07T05:10:26.478288+03:00,7.84
3,210,1,55.674854,37.447675,2026-06-07T07:53:35.607482+03:00,2026-06-07T07:46:01.480182+03:00,2026-06-07T08:16:57.973998+03:00,4.89
3,211,2,55.607692,37.514843,2026-06-07T07:05:49.283102+03:00,2026-06-07T06:55:44.964662+03:00,2026-06-07T07:28:46.007144+03:00,3.57
3,212,2,55.597848,37.497179,2026-06-07T07:39:02.559801+03:00,2026-06-07T07:24:50.958475+03:00,2026-06-07T08:02:20.944507+03:00,2.97
3,213,2,55.600857,37.492336,2026-06-07T03:52:34.658305+03:00,2026-06-07T03:41:40.355850+03:00,2026-06-07T04:17:40.561660+03:00,2.91
3,214,2,55.610443,37.498741,2026-06-07T00:50:25.190421+03:00,2026-06-07T00:45:25.625326+03:00,2026-06-07T01:17:22.445530+03:00,3.42
3,215,2,55.603209,37.500807,2026-06-07T06:08:44.882924+03:00,2026-06-07T06:02:39.538823+03:00,2026-06-07T06:36:50.564246+03:00,7.46
3,216,2,55.593315,37.497093,2026-06-07T00:39:34.962843+03:00,2026-06-07T00:25:14.188521+03:00,2026-06-07T01:02:54.002768+03:00,7.43
3,217,2,55.605441,37.53178,2026-06-07T00:29:39.911121+03:00,2026-06-07T00:18:30.009581+03:00,2026-06-07T00:54:51.272010+03:00,0.7
3,218,2,55.59165,37.52645,2026-06-07T04:06:52.168851+03:00,2026-06-07T03:58:16.823494+03:00,2026-06-07T04:25:55.781103+03:00,6.4
3,219,2,55.599922,37.518247,2026-06-07T03:08:51.001018+03:00,2026-06-07T02:59:04.144922+03:00,2026-06-07T03:30:49.426598+03:00,1.7
3,220,2,55.605436,37.477817,2026-06-07T04:32:05.951691+03:00,2026-06-07T04:17:30.852204+03:00,2026-06-07T05:01:41.914433+03:00,6.92
3,221,2,55.602704,37.5025,2026-06-07T07:09:00.259864+03:00,2026-06-07T07:01:30.645830+03:00,2026-06-07T07:29:06.989934+03:00,6.58
3,222,2,55.600791,37.491048,2026-06-07T08:01:42.947964+03:00,2026-06-07T07:51:25.755734+03:00,2026-06-07T08:25:23.434359+03:00,3.27
3,223,2,55.611432,37.520957,2026-06-07T06:34:31.972220+03:00,2026-06-07T06:21:28.816082+03:00,2026-06-07T06:56:39.674329+03:00,2.78
3,224,2,55.608017,37.543171,2026-06-07T04:18:23.020895+03:00,2026-06-07T04:09:49.174380+03:00,2026-06-07T04:44:58.504563+03:00,1.73
3,225,2,55.61559,37.48966,2026-06-07T05:00:27.854018+03:00,2026-06-07T04:56:58.985611+03:00,2026-06-07T05:24:32.593968+03:00,4.42
3,226,2,55.608775,37.514168,2026-06-07T01:37:35.841503+03:00,2026-06-07T01:30:28.059927+03:00,2026-06-07T01:57:39.736202+03:00,7.6
3,227,2,55.59656,37.514553,2026-06-07T07:51:41.342548+03:00,2026-06-07T07:47:43.213146+03:00,2026-06-07T08:17:51.444397+03:00,7.04
3,228,2,55.611224,37.485891,2026-06-07T03:30:20.846298+03:00,2026-06-07T03:26:54.999100+03:00,2026-06-07T03:55:13.682794+03:00,7.95
3,229,2,55.610485,37.545705,2026-06-07T05:45:24.224409+03:00,2026-06-07T05:38:46.953705+03:00,2026-06-07T06:14:20.197250+03:00,0.84
3,230,2,55.587089,37.528197,2026-06-07T01:00:07.199732+03:00,2026-06-07T00:56:24.126209+03:00,2026-06-07T01:28:18.106790+03:00,1.67
3,231,2,55.598979,37.527113,2026-06-07T04:40:08.513647+03:00,2026-06-07T04:32:22.505670+03:00,2026-06-07T05:04:02.224243+03:00,0.97
3,232,2,55.625316,37.49434,2026-06-07T01:37:19.622617+03:00,2026-06-07T01:30:53.668560+03:00,2026-06-07T02:06:56.108926+03:00,1.21
3,233,2,55.58621,37.499653,2026-06-07T06:53:07.198589+03:00,2026-06-07T06:38:24.552360+03:00,2026-06-07T07:21:23.020662+03:00,7.58
3,234,2,55.602321,37.510142,2026-06-07T04:31:26.776818+03:00,2026-06-07T04:21:55.459990+03:00,2026-06-07T05:00:20.065058+03:00,7.79
3,235,2,55.606761,37.480765,2026-06-07T03:46:42.596957+03:00,2026-06-07T03:39:04.431108+03:00,2026-06-07T04:09:41.252317+03:00,3.44
3,236,2,55.606008,37.511869,2026-06-07T06:22:41.423987+03:00,2026-06-07T06:14:20.251504+03:00,2026-06-07T06:51:55.675749+03:00,5.09
3,237,2,55.605725,37.509475,2026-06-07T01:53:30.139977+03:00,2026-06-07T01:38:47.610039+03:00,2026-06-07T02:14:54.484766+03:00,4.37
3,238,2,55.602051,37.545649,2026-06-07T01:57:02.545243+03:00,2026-06-07T01:53:27.180539+03:00,2026-06-07T02:17:43.922452+03:00,0.97
3,239,2,55.603227,37.501637,2026-06-07T07:27:25.322929+03:00,2026-06-07T07:17:58.525333+03:00,2026-06-07T07:53:18.476036+03:00,2.01
3,240,2,55.592903,37.485136,2026-06-07T07:09:10.307718+03:00,2026-06-07T06:54:47.140681+03:00,2026-06-07T07:31:59.922230+03:00,1.18
3,241,3,55.661894,37.557358,2026-06-07T06:19:27.411772+03:00,2026-06-07T06:09:58.268554+03:00,2026-06-07T06:40:28.065560+03:00,2.91
3,242,3,55.634133,37.572449,2026-06-07T03:34:25.705542+03:00,2026-06-07T03:28:41.080708+03:00,2026-06-07T04:01:22.164016+03:00,1.77
3,243,3,55.66666,37.598816,2026-06-07T01:00:28.902396+03:00,2026-06-07T00:51:30.596050+03:00,2026-06-07T01:25:11.805131+03:00,4.31
3,244,3,55.646829,37.602017,2026-06-07T04:02:09.003183+03:00,2026-06-07T03:53:24.881645+03:00,2026-06-07T04:25:47.368784+03:00,1.0
3,245,3,55.660377,37.587863,2026-06-07T05:09:39.738724+03:00,2026-06-07T05:06:03.138631+03:00,2026-06-07T05:39:27.454211+03:00,4.02
3,246,3,55.650239,37.549226,2026-06-07T00:41:49.521328+03:00,2026-06-07T00:28:57.527575+03:00,2026-06-07T01:07:57.322590+03:00,6.36
3,247,3,55.639799,37.573534,2026-06-07T07:01:33.762428+03:00,2026-06-07T06:50:59.395309+03:00,2026-06-07T07:24:23.227027+03:00,5.47
3,248,3,55.64344,37.610595,2026-06-07T03:06:08.333733+03:00,2026-06-07T02:58:02.274860+03:00,2026-06-07T03:34:04.334887+03:00,4.29
3,249,3,55.651304,37.556135,2026-06-07T01:55:22.806851+03:00,2026-06-07T01:43:26.260084+03:00,2026-06-07T02:15:49.369263+03:00,1.99
3,250,3,55.633034,37.584168,2026-06-07T07:15:43.273420+03:00,2026-06-07T07:09:27.011142+03:00,2026-06-07T07:35:56.351431+03:00,7.67
3,251,3,55.650441,37.586587,2026-06-07T02:29:11.450037+03:00,2026-06-07T02:19:50.288262+03:00,2026-06-07T02:57:54.114911+03:00,6.2
3,252,3,55.661369,37.5974,2026-06-07T03:00:25.711335+03:00,2026-06-07T02:51:41.259788+03:00,2026-06-07T03:21:03.012464+03:00,2.55
3,253,3,55.65213,37.593174,2026-06-07T04:35:34.523428+03:00,2026-06-07T04:24:06.903127+03:00,2026-06-07T04:55:20.678305+03:00,4.11
3,254,3,55.629533,37.584203,2026-06-07T06:39:36.838427+03:00,2026-06-07T06:31:14.105171+03:00,2026-06-07T07:07:38.406102+03:00,2.31
3,255,3,55.654421,37.591025,2026-06-07T03:52:05.837952+03:00,2026-06-07T03:44:23.554736+03:00,2026-06-07T04:13:44.849849+03:00,6.14
3,256,3,55.654146,37.582808,2026-06-07T01:11:05.593153+03:00,2026-06-07T01:02:49.641528+03:00,2026-06-07T01:33:25.549808+03:00,3.27
3,257,3,55.641852,37.585375,2026-06-07T07:35:22.607338+03:00,2026-06-07T07:26:24.096404+03:00,2026-06-07T08:01:26.986297+03:00,7.0
3,258,3,55.63243,37.554448,2026-06-07T07:20:59.846574+03:00,2026-06-07T07:07:05.648636+03:00,2026-06-07T07:48:42.204556+03:00,3.96
3,259,3,55.647331,37.58782,2026-06-07T03:57:59.284703+03:00,2026-06-07T03:49:03.378239+03:00,2026-06-07T04:21:28.143879+03:00,4.76
3,260,3,55.63651,37.596007,2026-06-07T00:57:51.452494+03:00,2026-06-07T00:52:09.324574+03:00,2026-06-07T01:25:34.835780+03:00,6.86
3,261,3,55.6311,37.612303,2026-06-07T07:13:55.421923+03:00,2026-06-07T07:07:09.091404+03:00,2026-06-07T07:37:20.518601+03:00,2.51
3,262,3,55.642027,37.607029,2026-06-07T02:55:06.698815+03:00,2026-06-07T02:45:25.657532+03:00,2026-06-07T03:17:22.256571+03:00,1.77
3,263,3,55.648715,37.591877,2026-06-07T07:43:29.726781+03:00,2026-06-07T07:35:39.653463+03:00,2026-06-07T08:11:40.246570+03:00,5.61
3,264,3,55.651007,37.588055,2026-06-07T06:35:55.852636+03:00,2026-06-07T06:29:45.260204+03:00,2026-06-07T07:04:58.620857+03:00,1.55
3,265,3,55.633121,37.595258,2026-06-07T01:59:14.253288+03:00,2026-06-07T01:52:55.383986+03:00,2026-06-07T02:28:50.835753+03:00,2.48
3,266,3,55.651134,37.568956,2026-06-07T02:13:45.970380+03:00,2026-06-07T02:01:27.400798+03:00,2026-06-07T02:41:15.390947+03:00,3.34
3,267,3,55.665455,37.592261,2026-06-07T00:11:55.246840+03:00,2026-06-07T00:02:04.006339+03:00,2026-06-07T00:41:51.338170+03:00,0.79
3,268,3,55.646594,37.576354,2026-06-07T06:32:50.403454+03:00,2026-06-07T06:28:46.293210+03:00,2026-06-07T06:56:11.258325+03:00,6.1
3,269,3,55.654907,37.590157,2026-06-07T01:41:45.514956+03:00,2026-06-07T01:33:50.279829+03:00,2026-06-07T02:06:01.930225+03:00,6.96
3,270,3,55.633687,37.575221,2026-06-07T07:59:46.557817+03:00,2026-06-07T07:51:50.030540+03:00,2026-06-07T08:23:12.771723+03:00,7.43
4,271,1,55.665524,37.798994,2026-06-07T03:50:09.469463+03:00,2026-06-07T03:44:45.064484+03:00,2026-06-07T04:11:11.817143+03:00,3.98
4,272,1,55.649479,37.777677,2026-06-07T07:28:16.979708+03:00,2026-06-07T07:15:39.020872+03:00,2026-06-07T07:50:12.560084+03:00,2.56
4,273,1,55.660031,37.781103,2026-06-07T07:40:50.867416+03:00,2026-06-07T07:33:01.393001+03:00,2026-06-07T08:02:19.162469+03:00,6.85
4,274,1,55.657694,37.78993,2026-06-07T01:28:24.177468+03:00,2026-06-07T01:17:43.917223+03:00,2026-06-07T01:56:00.894949+03:00,2.08
4,275,1,55.639087,37.796092,2026-06-07T06:52:57.281743+03:00,2026-06-07T06:47:13.365717+03:00,2026-06-07T07:12:30.635496+03:00,7.01
4,276,1,55.651046,37.765424,2026-06-07T06:09:19.417397+03:00,2026-06-07T06:04:47.046251+03:00,2026-06-07T06:36:54.770711+03:00,7.54
4,277,1,55.661648,37.747262,2026-06-07T07:10:08.099890+03:00,2026-06-07T07:00:48.330396+03:00,2026-06-07T07:37:19.648702+03:00,6.65
4,278,1,55.672129,37.767331,2026-06-07T01:02:25.508087+03:00,2026-06-07T00:56:33.904346+03:00,2026-06-07T01:26:57.405545+03:00,4.29
4,279,1,55.663763,37.755992,2026-06-07T06:31:39.942486+03:00,2026-06-07T06:17:42.471786+03:00,2026-06-07T06:53:22.781021+03:00,6.02
4,280,1,55.653519,37.747598,2026-06-07T01:43:02.237962+03:00,2026-06-07T01:30:29.670736+03:00,2026-06-07T02:12:36.251311+03:00,5.91
4,281,1,55.653676,37.810842,2026-06-07T02:59:38.580376+03:00,2026-06-07T02:48:59.059418+03:00,2026-06-07T03:23:51.375983+03:00,7.9
4,282,1,55.656832,37.771188,2026-06-07T07:06:40.041426+03:00,2026-06-07T07:00:15.524482+03:00,2026-06-07T07:34:19.984707+03:00,3.37
4,283,1,55.640978,37.803486,2026-06-07T02:36:52.565343+03:00,2026-06-07T02:24:38.026301+03:00,2026-06-07T02:59:34.890662+03:00,5.05
4,284,1,55.642712,37.786986,2026-06-07T00:17:22.697899+03:00,2026-06-07T00:11:44.184217+03:00,2026-06-07T00:44:12.563654+03:00,4.73
4,285,1,55.659521,37.792987,2026-06-07T03:00:33.217611+03:00,2026-06-07T02:47:10.345444+03:00,2026-06-07T03:19:53.606883+03:00,3.47
4,286,1,55.662417,37.8102,2026-06-07T06:05:57.006714+03:00,2026-06-07T05:59:51.525630+03:00,2026-06-07T06:34:28.968543+03:00,6.1
4,287,1,55.675219,37.781893,2026-06-07T04:27:22.305698+03:00,2026-06-07T04:15:01.231339+03:00,2026-06-07T04:49:04.467528+03:00,2.23
4,288,1,55.655569,37.775428,2026-06-07T05:51:26.089601+03:00,2026-06-07T05:40:48.486146+03:00,2026-06-07T06:18:37.126118+03:00,4.49
4,289,1,55.65907,37.756319,2026-06-07T05:12:49.754491+03:00,2026-06-07T05:07:24.649309+03:00,2026-06-07T05:41:35.873230+03:00,6.59
4,290,1,55.651994,37.762093,2026-06-07T01:22:21.675538+03:00,2026-06-07T01:07:41.586239+03:00,2026-06-07T01:51:17.584712+03:00,7.41
4,291,1,55.662263,37.780831,2026-06-07T01:45:43.839310+03:00,2026-06-07T01:41:39.038308+03:00,2026-06-07T02:06:03.112326+03:00,1.03
4,292,1,55.66573,37.809694,2026-06-07T01:16:32.835240+03:00,2026-06-07T01:03:37.211931+03:00,2026-06-07T01:41:55.793783+03:00,6.31
4,293,1,55.646142,37.792975,2026-06-07T05:15:43.794867+03:00,2026-06-07T05:06:27.864800+03:00,2026-06-07T05:42:34.209665+03:00,3.86
4,294,1,55.6573,37.760849,2026-06-07T01:34:01.297872+03:00,2026-06-07T01:21:27.766227+03:00,2026-06-07T01:55:53.362368+03:00,1.65
4,295,1,55.651081,37.779757,2026-06-07T02:49:43.753219+03:00,2026-06-07T02:38:29.797313+03:00,2026-06-07T03:18:08.983575+03:00,1.08
4,296,1,55.671838,37.763555,2026-06-07T01:55:14.733135+03:00,2026-06-07T01:43:58.724089+03:00,2026-06-07T02:24:15.198906+03:00,2.71
4,297,1,55.668139,37.768755,2026-06-07T04:36:31.165531+03:00,2026-06-07T04:26:03.424869+03:00,2026-06-07T05:02:13.986888+03:00,5.18
4,298,1,55.652874,37.772507,2026-06-07T05:35:04.273712+03:00,2026-06-07T05:23:52.810264+03:00,2026-06-07T05:54:53.160277+03:00,3.85
4,299,1,55.660501,37.788345,2026-06-07T01:55:01.689418+03:00,2026-06-07T01:46:44.196323+03:00,2026-06-07T02:22:12.007583+03:00,2.28
4,300,1,55.650423,37.742617,2026-06-07T06:13:40.384841+03:00,2026-06-07T06:05:00.144533+03:00,2026-06-07T06:38:09.853030+03:00,5.15
4,301,2,55.941908,37.602633,2026-06-07T05:57:52.168196+03:00,2026-06-07T05:54:00.435954+03:00,2026-06-07T06:22:32.521905+03:00,4.11
4,302,2,55.949874,37.582635,2026-06-07T03:59:20.415391+03:00,2026-06-07T03:44:47.631399+03:00,2026-06-07T04:23:17.795857+03:00,1.86
4,303,2,55.951778,37.626889,2026-06-07T00:08:27.362999+03:00,2026-06-07T00:00:16.362123+03:00,2026-06-07T00:35:55.063103+03:00,6.0
4,304,2,55.948719,37.618508,2026-06-07T01:28:20.928937+03:00,2026-06-07T01:14:03.354012+03:00,2026-06-07T01:49:11.389837+03:00,5.2
4,305,2,55.94332,37.611413,2026-06-07T03:29:59.990576+03:00,2026-06-07T03:17:53.047578+03:00,2026-06-07T03:51:32.238799+03:00,7.29
4,306,2,55.93777,37.620448,2026-06-07T07:02:51.386112+03:00,2026-06-07T06:47:52.229512+03:00,2026-06-07T07:24:19.190251+03:00,2.65
4,307,2,55.954649,37.618864,2026-06-07T04:54:29.744773+03:00,2026-06-07T04:39:34.408556+03:00,2026-06-07T05:24:23.328310+03:00,4.45
4,308,2,55.937936,37.636059,2026-06-07T07:33:15.263255+03:00,2026-06-07T07:27:48.483603+03:00,2026-06-07T07:58:04.100796+03:00,6.75
4,309,2,55.951549,37.608344,2026-06-07T08:07:55.121346+03:00,2026-06-07T07:53:05.887724+03:00,2026-06-07T08:36:53.151841+03:00,6.49
4,310,2,55.954498,37.615017,2026-06-07T04:32:25.505537+03:00,2026-06-07T04:22:41.745827+03:00,2026-06-07T04:56:59.137398+03:00,5.28
4,311,2,55.939831,37.619593,2026-06-07T02:47:04.325321+03:00,2026-06-07T02:40:06.237883+03:00,2026-06-07T03:07:28.294456+03:00,1.92
4,312,2,55.955371,37.587397,2026-06-07T02:01:29.317845+03:00,2026-06-07T01:49:22.592253+03:00,2026-06-07T02:26:34.945388+03:00,0.66
4,313,2,55.955416,37.625312,2026-06-07T05:21:07.160745+03:00,2026-06-07T05:14:49.138396+03:00,2026-06-07T05:40:50.025619+03:00,0.91
4,314,2,55.95081,37.64286,2026-06-07T06:52:17.098784+03:00,2026-06-07T06:47:25.212858+03:00,2026-06-07T07:17:57.432565+03:00,3.84
4,315,2,55.953376,37.635709,2026-06-07T06:39:02.262595+03:00,2026-06-07T06:25:19.264806+03:00,2026-06-07T06:58:09.533595+03:00,1.84
4,316,2,55.942798,37.585064,2026-06-07T01:17:27.148980+03:00,2026-06-07T01:12:01.139854+03:00,2026-06-07T01:43:42.739901+03:00,5.94
4,317,2,55.94511,37.642752,2026-06-07T04:03:45.227562+03:00,2026-06-07T03:57:09.031785+03:00,2026-06-07T04:28:00.201283+03:00,3.2
4,318,2,55.950467,37.628331,2026-06-07T03:00:35.934545+03:00,2026-06-07T02:49:03.719815+03:00,2026-06-07T03:19:48.103495+03:00,3.79
4,319,2,55.939753,37.59976,2026-06-07T06:25:31.049149+03:00,2026-06-07T06:12:47.474954+03:00,2026-06-07T06:52:20.774991+03:00,1.27
4,320,2,55.942555,37.604464,2026-06-07T02:01:22.939227+03:00,2026-06-07T01:57:52.301918+03:00,2026-06-07T02:22:50.508839+03:00,3.91
4,321,2,55.957378,37.627081,2026-06-07T06:49:49.662030+03:00,2026-06-07T06:35:43.167629+03:00,2026-06-07T07:11:02.551921+03:00,7.47
4,322,2,55.948845,37.620318,2026-06-07T07:40:04.226495+03:00,2026-06-07T07:36:55.549154+03:00,2026-06-07T08:07:27.819231+03:00,7.78
4,323,2,55.945294,37.655502,2026-06-07T04:28:05.589385+03:00,2026-06-07T04:24:09.316964+03:00,2026-06-07T04:56:26.450256+03:00,5.1
4,324,2,55.955906,37.598218,2026-06-07T04:39:19.626365+03:00,2026-06-07T04:34:29.048924+03:00,2026-06-07T05:06:27.874583+03:00,1.06
4,325,2,55.935668,37.63678,2026-06-07T03:55:54.175778+03:00,2026-06-07T03:46:47.097914+03:00,2026-06-07T04:18:20.237198+03:00,7.77
4,326,2,55.961136,37.599629,2026-06-07T01:29:32.550030+03:00,2026-06-07T01:23:54.452724+03:00,2026-06-07T01:53:38.738739+03:00,7.57
4,327,2,55.965169,37.626076,2026-06-07T07:00:07.665019+03:00,2026-06-07T06:52:35.360642+03:00,2026-06-07T07:28:29.801660+03:00,2.31
4,328,2,55.942832,37.641968,2026-06-07T02:15:06.254608+03:00,2026-06-07T02:03:47.347463+03:00,2026-06-07T02:44:57.880937+03:00,1.63
4,329,2,55.947258,37.618048,2026-06-07T02:46:55.691319+03:00,2026-06-07T02:43:04.395295+03:00,2026-06-07T03:11:09.393027+03:00,6.15
4,330,2,55.954554,37.613837,2026-06-07T06:55:10.594516+03:00,2026-06-07T06:45:56.142739+03:00,2026-06-07T07:23:26.797615+03:00,3.85
4,331,3,55.958054,37.726516,2026-06-07T03:59:32.817553+03:00,2026-06-07T03:54:50.837496+03:00,2026-06-07T04:20:13.593041+03:00,5.66
4,332,3,55.960818,37.722582,2026-06-07T01:15:23.458355+03:00,2026-06-07T01:07:05.882606+03:00,2026-06-07T01:38:56.931845+03:00,4.41
4,333,3,55.961039,37.73404,2026-06-07T05:02:23.396830+03:00,2026-06-07T04:54:54.319868+03:00,2026-06-07T05:28:33.277929+03:00,1.32
4,334,3,55.96009,37.723022,2026-06-07T03:46:52.294723+03:00,2026-06-07T03:39:08.562902+03:00,2026-06-07T04:14:47.094409+03:00,3.33
4,335,3,55.953157,37.705254,2026-06-07T00:19:39.640110+03:00,2026-06-07T00:10:28.744079+03:00,2026-06-07T00:42:27.228741+03:00,3.66
4,336,3,55.957568,37.723843,2026-06-07T07:35:37.275974+03:00,2026-06-07T07:32:21.242423+03:00,2026-06-07T08:01:14.181997+03:00,6.23
4,337,3,55.953542,37.725695,2026-06-07T05:17:40.822557+03:00,2026-06-07T05:03:31.825462+03:00,2026-06-07T05:47:28.285732+03:00,0.82
4,338,3,55.956864,37.705889,2026-06-07T01:17:28.330914+03:00,2026-06-07T01:10:26.205116+03:00,2026-06-07T01:47:20.178230+03:00,0.62
4,339,3,55.951267,37.733027,2026-06-07T02:44:13.811288+03:00,2026-06-07T02:35:28.356366+03:00,2026-06-07T03:13:59.321480+03:00,4.06
4,340,3,55.960721,37.728008,2026-06-07T07:39:59.380064+03:00,2026-06-07T07:33:47.997286+03:00,2026-06-07T08:04:32.062242+03:00,1.18
4,341,3,55.955722,37.738445,2026-06-07T04:15:48.711526+03:00,2026-06-07T04:01:09.494217+03:00,2026-06-07T04:37:39.543047+03:00,4.28
4,342,3,55.965963,37.690245,2026-06-07T02:27:25.178621+03:00,2026-06-07T02:14:09.236359+03:00,2026-06-07T02:50:42.505670+03:00,4.48
4,343,3,55.980045,37.738284,2026-06-07T02:28:02.708450+03:00,2026-06-07T02:24:40.338338+03:00,2026-06-07T02:51:21.321339+03:00,2.0
4,344,3,55.973691,37.73446,2026-06-07T05:30:04.309577+03:00,2026-06-07T05:23:54.607269+03:00,2026-06-07T05:52:58.753348+03:00,3.12
4,345,3,55.963151,37.694814,2026-06-07T03:06:39.296645+03:00,2026-06-07T02:53:25.408287+03:00,2026-06-07T03:31:56.784058+03:00,2.1
4,346,3,55.976713,37.703105,2026-06-07T00:27:38.718234+03:00,2026-06-07T00:18:42.606073+03:00,2026-06-07T00:48:00.517350+03:00,2.29
4,347,3,55.9721,37.74349,2026-06-07T06:41:34.566908+03:00,2026-06-07T06:27:19.993661+03:00,2026-06-07T07:07:14.878094+03:00,5.83
